convex,fibrous,gray,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,pink,partial,white,one,pendant,black,solitary,woods,Comestible
flat,scaly,brown,bruises,anise,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,solitary,grasses,Comestible
flat,smooth,brown,no,none,free,crowded,broad,black,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
convex,smooth,white,bruises,pungent,free,close,narrow,white,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,several,grasses,Venenoso
convex,scaly,brown,bruises,anise,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,solitary,grasses,Comestible
convex,smooth,gray,no,none,free,crowded,broad,pink,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
convex,smooth,white,no,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
flat,fibrous,white,no,none,free,crowded,broad,pink,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
convex,fibrous,brown,no,none,free,crowded,broad,black,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
convex,smooth,white,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses,Comestible
convex,scaly,white,bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows,Comestible
convex,smooth,white,no,none,free,crowded,broad,black,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,black,scattered,grasses,Comestible
flat,scaly,yellow,bruises,almond,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,scattered,paths,Comestible
flat,smooth,brown,no,none,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,black,scattered,grasses,Comestible
flat,fibrous,gray,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,black,scattered,grasses,Comestible
flat,fibrous,yellow,bruises,almond,free,crowded,narrow,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,purple,several,woods,Comestible
flat,scaly,brown,bruises,anise,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,scattered,grasses,Comestible
convex,fibrous,brown,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,white,partial,white,one,pendant,brown,solitary,woods,Comestible
flat,smooth,brown,bruises,pungent,free,close,narrow,white,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses,Venenoso
convex,fibrous,brown,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,white,pink,partial,white,one,pendant,black,several,woods,Comestible
flat,fibrous,brown,no,none,free,crowded,broad,brown,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
bell,smooth,yellow,bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows,Comestible
bell,scaly,white,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses,Comestible
convex,scaly,white,bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows,Comestible
flat,scaly,white,bruises,pungent,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,several,urban,Venenoso
flat,scaly,white,bruises,pungent,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses,Venenoso
convex,fibrous,brown,no,none,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,several,urban,Comestible
flat,smooth,yellow,bruises,anise,free,crowded,narrow,white,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,purple,several,woods,Comestible
convex,scaly,yellow,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows,Comestible
convex,smooth,white,no,none,free,crowded,broad,black,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
convex,fibrous,gray,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,gray,gray,partial,white,one,pendant,brown,solitary,woods,Comestible
convex,scaly,brown,bruises,pungent,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,several,grasses,Venenoso
convex,fibrous,gray,no,none,free,crowded,broad,pink,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
flat,fibrous,brown,no,none,free,crowded,broad,pink,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
convex,smooth,white,no,none,free,crowded,broad,pink,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
flat,fibrous,white,no,none,free,crowded,broad,pink,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
convex,scaly,yellow,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows,Comestible
flat,fibrous,yellow,bruises,almond,free,crowded,narrow,brown,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,several,woods,Comestible
convex,fibrous,gray,no,none,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,solitary,urban,Comestible
convex,smooth,brown,bruises,pungent,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,urban,Venenoso
convex,scaly,yellow,bruises,almond,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,solitary,paths,Comestible
flat,scaly,brown,bruises,almond,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,scattered,paths,Comestible
convex,fibrous,white,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
convex,scaly,brown,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,gray,gray,partial,white,one,pendant,brown,several,woods,Comestible
convex,smooth,gray,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
convex,smooth,white,bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses,Comestible
convex,fibrous,gray,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
flat,scaly,brown,bruises,pungent,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,urban,Venenoso
convex,fibrous,brown,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,white,partial,white,one,pendant,black,several,woods,Comestible
convex,fibrous,gray,no,none,free,crowded,broad,black,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
convex,fibrous,red,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,black,several,woods,Comestible
convex,fibrous,brown,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,gray,gray,partial,white,one,pendant,black,solitary,woods,Comestible
convex,fibrous,gray,no,none,free,crowded,broad,pink,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
convex,scaly,yellow,bruises,anise,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,scattered,paths,Comestible
convex,fibrous,brown,no,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,scattered,grasses,Comestible
bell,smooth,yellow,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses,Comestible
convex,fibrous,white,bruises,anise,free,crowded,narrow,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,several,woods,Comestible
flat,smooth,gray,no,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
convex,scaly,yellow,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses,Comestible
convex,fibrous,brown,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
flat,smooth,white,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
convex,smooth,yellow,bruises,anise,free,crowded,narrow,brown,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,several,woods,Comestible
convex,smooth,gray,no,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
convex,fibrous,gray,no,none,free,crowded,broad,brown,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
flat,scaly,white,bruises,pungent,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,urban,Venenoso
flat,fibrous,yellow,bruises,anise,free,crowded,narrow,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,purple,several,woods,Comestible
convex,scaly,white,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses,Comestible
flat,fibrous,white,no,none,free,crowded,broad,pink,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
convex,fibrous,brown,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,gray,gray,partial,white,one,pendant,black,several,woods,Comestible
convex,scaly,brown,bruises,anise,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,scattered,grasses,Comestible
convex,smooth,white,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
flat,scaly,white,bruises,pungent,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,several,grasses,Venenoso
convex,smooth,yellow,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses,Comestible
convex,fibrous,gray,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,white,partial,white,one,pendant,black,solitary,woods,Comestible
flat,scaly,yellow,bruises,anise,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,scattered,paths,Comestible
flat,smooth,gray,no,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
flat,fibrous,brown,no,none,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,solitary,urban,Comestible
flat,scaly,white,bruises,pungent,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,several,grasses,Venenoso
flat,fibrous,gray,no,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
convex,scaly,brown,bruises,anise,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,scattered,paths,Comestible
flat,fibrous,white,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
flat,scaly,brown,bruises,pungent,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,several,urban,Venenoso
bell,smooth,yellow,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows,Comestible
flat,fibrous,gray,no,none,free,crowded,broad,brown,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,black,scattered,grasses,Comestible
bell,smooth,white,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses,Comestible
flat,fibrous,gray,no,none,free,crowded,broad,pink,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
bell,scaly,white,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows,Comestible
convex,scaly,white,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows,Comestible
flat,scaly,brown,bruises,pungent,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,several,grasses,Venenoso
convex,scaly,yellow,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses,Comestible
sunked,fibrous,brown,no,none,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,solitary,urban,Comestible
convex,scaly,brown,bruises,almond,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,solitary,grasses,Comestible
flat,fibrous,gray,no,none,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
flat,fibrous,yellow,bruises,anise,free,crowded,narrow,brown,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,purple,several,woods,Comestible
convex,smooth,gray,no,none,free,crowded,broad,pink,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
flat,scaly,brown,bruises,pungent,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,several,urban,Venenoso
convex,fibrous,gray,no,none,free,crowded,broad,pink,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
convex,smooth,gray,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
convex,fibrous,gray,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,scattered,grasses,Comestible
convex,scaly,brown,bruises,pungent,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses,Venenoso
convex,fibrous,brown,no,none,free,crowded,broad,black,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
flat,smooth,white,no,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
convex,fibrous,gray,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
convex,scaly,brown,bruises,pungent,free,close,narrow,white,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses,Venenoso
flat,fibrous,brown,no,none,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
flat,smooth,white,no,none,free,crowded,broad,brown,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
convex,scaly,white,bruises,pungent,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,several,urban,Venenoso
flat,fibrous,gray,no,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
bell,scaly,yellow,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses,Comestible
convex,smooth,brown,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
flat,fibrous,brown,no,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
flat,smooth,white,bruises,pungent,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses,Venenoso
convex,scaly,brown,bruises,almond,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,scattered,grasses,Comestible
flat,fibrous,white,no,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
flat,scaly,brown,bruises,anise,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,scattered,grasses,Comestible
flat,fibrous,gray,no,none,free,crowded,broad,pink,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,black,scattered,grasses,Comestible
flat,fibrous,gray,no,none,free,crowded,broad,brown,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
flat,smooth,gray,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
flat,fibrous,brown,no,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,scattered,grasses,Comestible
convex,smooth,gray,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
convex,fibrous,white,no,none,free,crowded,broad,pink,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,scattered,grasses,Comestible
flat,fibrous,white,no,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
convex,smooth,brown,no,none,free,crowded,broad,pink,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
convex,fibrous,brown,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,pink,partial,white,one,pendant,black,several,woods,Comestible
flat,smooth,yellow,bruises,almond,free,crowded,narrow,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,purple,several,woods,Comestible
convex,fibrous,white,no,none,free,crowded,broad,pink,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,black,scattered,grasses,Comestible
flat,smooth,white,no,none,free,crowded,broad,pink,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
bell,smooth,yellow,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses,Comestible
convex,fibrous,white,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
convex,fibrous,gray,no,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
flat,smooth,brown,bruises,pungent,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,several,urban,Venenoso
convex,fibrous,gray,no,none,free,crowded,broad,brown,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
convex,smooth,brown,bruises,pungent,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses,Venenoso
flat,smooth,white,no,none,free,crowded,broad,black,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
convex,scaly,white,bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses,Comestible
convex,fibrous,brown,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,black,scattered,grasses,Comestible
convex,fibrous,brown,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,white,pink,partial,white,one,pendant,brown,solitary,woods,Comestible
bell,scaly,yellow,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses,Comestible
flat,fibrous,white,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
convex,smooth,brown,no,none,free,crowded,broad,brown,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
flat,fibrous,white,no,none,free,crowded,broad,brown,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
convex,fibrous,brown,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,pink,partial,white,one,pendant,brown,several,woods,Comestible
flat,fibrous,white,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
convex,smooth,white,no,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
convex,smooth,brown,no,none,free,crowded,broad,brown,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
convex,fibrous,white,no,none,free,crowded,broad,brown,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
flat,smooth,gray,no,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,scattered,grasses,Comestible
convex,fibrous,gray,no,none,free,crowded,broad,brown,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
convex,fibrous,gray,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
flat,smooth,brown,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
flat,smooth,white,no,none,free,crowded,broad,pink,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
flat,scaly,brown,bruises,almond,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,solitary,paths,Comestible
convex,scaly,white,bruises,pungent,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,several,grasses,Venenoso
flat,smooth,gray,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
convex,scaly,white,bruises,pungent,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,several,grasses,Venenoso
bell,scaly,white,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows,Comestible
convex,smooth,gray,no,none,free,crowded,broad,brown,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,black,scattered,grasses,Comestible
flat,fibrous,gray,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
flat,fibrous,white,no,none,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
flat,smooth,gray,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,black,scattered,grasses,Comestible
bell,scaly,white,bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses,Comestible
convex,fibrous,gray,no,none,free,crowded,broad,brown,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,scattered,grasses,Comestible
convex,fibrous,red,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,several,woods,Comestible
convex,scaly,yellow,bruises,almond,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,scattered,paths,Comestible
convex,smooth,white,no,none,free,crowded,broad,black,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,black,scattered,grasses,Comestible
bell,smooth,white,bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows,Comestible
convex,smooth,brown,bruises,pungent,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,several,grasses,Venenoso
convex,fibrous,brown,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,pink,partial,white,one,pendant,black,solitary,woods,Comestible
flat,smooth,brown,no,none,free,crowded,broad,brown,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,black,scattered,grasses,Comestible
bell,smooth,white,bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows,Comestible
convex,smooth,gray,no,none,free,crowded,broad,brown,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,scattered,grasses,Comestible
convex,fibrous,brown,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,gray,partial,white,one,pendant,black,several,woods,Comestible
flat,fibrous,white,no,none,free,crowded,broad,pink,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
convex,fibrous,brown,no,none,free,close,narrow,gray,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,several,urban,Comestible
convex,fibrous,gray,no,none,free,close,narrow,gray,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,several,urban,Comestible
convex,fibrous,gray,no,none,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,solitary,urban,Comestible
bell,scaly,yellow,bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows,Comestible
flat,fibrous,brown,no,none,free,close,narrow,gray,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,several,urban,Comestible
convex,fibrous,white,no,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
flat,scaly,brown,bruises,almond,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,scattered,paths,Comestible
convex,scaly,brown,bruises,anise,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,solitary,paths,Comestible
convex,scaly,yellow,bruises,anise,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,solitary,grasses,Comestible
flat,fibrous,gray,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
convex,scaly,white,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses,Comestible
convex,scaly,white,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses,Comestible
flat,smooth,white,no,none,free,crowded,broad,brown,tapering,equal,fibrous,fibrous,white,white,partial,white,one,evanescent,brown,abundant,grasses,Comestible
flat,smooth,gray,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,black,abundant,grasses,Comestible
flat,smooth,brown,bruises,pungent,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,several,urban,Venenoso
convex,scaly,yellow,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses,Comestible
convex,fibrous,brown,no,none,free,crowded,broad,pink,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,brown,scattered,grasses,Comestible
